E sigma
1.40788e+06 2.0429
1.40801e+06 1.9756
1.40816e+06 1.9119
1.40833e+06 1.8531
1.40855e+06 1.7947
1.40881e+06 1.7397
1.40911e+06 1.6897
1.4095e+06 1.64
1.40999e+06 1.5925
1.41059e+06 1.548
1.41134e+06 1.5041
1.41242e+06 1.4545
1.41435e+06 1.3828
1.41654e+06 1.303
1.41782e+06 1.2485
1.41876e+06 1.1998
1.41942e+06 1.1579
1.41998e+06 1.1153
1.42042e+06 1.075
1.42082e+06 1.0308
1.42115e+06 0.98754
1.42144e+06 0.94202
1.42166e+06 0.90227
1.42188e+06 0.85651
1.42207e+06 0.81171
1.42223e+06 0.76747
1.42238e+06 0.72112
1.42254e+06 0.66981
1.42271e+06 0.60573
1.42292e+06 0.52896
1.42299e+06 0.50432
1.42305e+06 0.48767
1.42309e+06 0.47804
1.42314e+06 0.47191
1.42317e+06 0.4704
1.4232e+06 0.47148
1.42322e+06 0.47571
1.42325e+06 0.48136
1.42327e+06 0.48952
1.42329e+06 0.50059
1.42331e+06 0.51499
1.42333e+06 0.53323
1.42336e+06 0.55584
1.42337e+06 0.57367
1.42339e+06 0.59391
1.4234e+06 0.61681
1.42342e+06 0.64256
1.42343e+06 0.67145
1.42344e+06 0.7037
1.42346e+06 0.73961
1.42347e+06 0.77943
1.42349e+06 0.82351
1.4235e+06 0.87207
1.42352e+06 0.92547
1.42353e+06 0.98393
1.42355e+06 1.0478
1.42356e+06 1.1173
1.42358e+06 1.1928
1.42359e+06 1.2742
1.42361e+06 1.362
1.42362e+06 1.456
1.42363e+06 1.5564
1.42365e+06 1.6629
1.42367e+06 1.8047
1.42369e+06 2.0177
1.42372e+06 2.2788
1.42377e+06 2.7621
1.42382e+06 3.1737
1.42385e+06 3.4535
1.42388e+06 3.6588
1.4239e+06 3.8097
1.42392e+06 3.9396
1.42394e+06 4.0473
1.42396e+06 4.1325
1.42399e+06 4.1954
1.42401e+06 4.2372
1.42403e+06 4.2605
1.42405e+06 4.2645
1.42408e+06 4.2515
1.42412e+06 4.1962
1.42416e+06 4.1035
1.42422e+06 3.9488
1.42437e+06 3.5291
1.42444e+06 3.337
1.42451e+06 3.1647
1.42459e+06 3.0125
1.42466e+06 2.8786
1.42475e+06 2.7392
1.42483e+06 2.6194
1.42494e+06 2.5001
1.42504e+06 2.3986
1.42516e+06 2.3003
1.42529e+06 2.2074
1.42542e+06 2.1291
1.42557e+06 2.0521
1.42576e+06 1.9763
1.42594e+06 1.9134
1.42616e+06 1.8509
1.42641e+06 1.7915
1.42671e+06 1.737
1.42707e+06 1.6838
1.42744e+06 1.6432
1.42784e+06 1.6104
1.42823e+06 1.5899
1.42861e+06 1.5807
1.42868e+06 1.5802
1.42901e+06 1.5847
1.4293e+06 1.5993
1.42956e+06 1.6228
1.42978e+06 1.6532
1.42996e+06 1.6877
1.43014e+06 1.733
1.43028e+06 1.7755
1.43042e+06 1.8282
1.43057e+06 1.8991
1.4307e+06 1.9685
1.43081e+06 2.0457
1.43093e+06 2.1368
1.43102e+06 2.2159
1.43111e+06 2.306
1.43121e+06 2.4275
1.4313e+06 2.5493
1.43137e+06 2.6667
1.43144e+06 2.8023
1.4315e+06 2.9276
1.43156e+06 3.0719
1.4316e+06 3.1958
1.43165e+06 3.3361
1.43169e+06 3.496
1.43173e+06 3.6789
1.43178e+06 3.888
1.43182e+06 4.1255
1.43187e+06 4.4373
1.43193e+06 4.8303
1.43202e+06 5.4359
1.43206e+06 5.7109
1.43211e+06 5.9473
1.43215e+06 6.1364
1.43219e+06 6.256
1.43223e+06 6.3657
1.43228e+06 6.4262
1.43234e+06 6.455
1.43235e+06 6.4558
1.43242e+06 6.4344
1.43252e+06 6.3573
1.43263e+06 6.2122
1.43275e+06 6.014
1.43289e+06 5.7322
1.43308e+06 5.3052
1.43334e+06 4.6981
1.43348e+06 4.3865
1.43362e+06 4.0991
1.43376e+06 3.8389
1.4339e+06 3.6062
1.43404e+06 3.3993
1.43418e+06 3.2161
1.43432e+06 3.0538
1.43446e+06 2.9101
1.4346e+06 2.7824
1.43474e+06 2.6686
1.43493e+06 2.5353
1.43512e+06 2.4195
1.4353e+06 2.3183
1.43554e+06 2.2083
1.43577e+06 2.1131
1.43605e+06 2.0142
1.43638e+06 1.9147
1.43676e+06 1.8163
1.43724e+06 1.7057
1.43828e+06 1.485
1.4386e+06 1.4062
1.43883e+06 1.3442
1.439e+06 1.2886
1.43915e+06 1.2325
1.43928e+06 1.1752
1.4394e+06 1.1124
1.43957e+06 1.0141
1.43962e+06 0.99219
1.43965e+06 0.98295
1.43967e+06 0.98171
1.43969e+06 0.98354
1.43971e+06 0.99117
1.43973e+06 1.0065
1.43974e+06 1.0221
1.43976e+06 1.043
1.43977e+06 1.0701
1.43979e+06 1.1043
1.4398e+06 1.1467
1.43981e+06 1.1844
1.43982e+06 1.2275
1.43983e+06 1.2765
1.43984e+06 1.3315
1.43985e+06 1.4144
1.43987e+06 1.5081
1.43988e+06 1.6253
1.4399e+06 1.7531
1.43993e+06 2.0272
1.43995e+06 2.2385
1.43997e+06 2.3928
1.43999e+06 2.4988
1.44e+06 2.5807
1.44002e+06 2.6474
1.44003e+06 2.6983
1.44004e+06 2.7337
1.44006e+06 2.7562
1.44007e+06 2.7623
1.44009e+06 2.7558
1.44011e+06 2.7297
1.44014e+06 2.6733
1.44019e+06 2.5467
1.44025e+06 2.3805
1.4403e+06 2.2663
1.44035e+06 2.168
1.44039e+06 2.0841
1.44045e+06 2.0032
1.44051e+06 1.9272
1.44058e+06 1.8571
1.44066e+06 1.7917
1.44075e+06 1.7274
1.44085e+06 1.6706
1.44098e+06 1.6103
1.44113e+06 1.55
1.4413e+06 1.4895
1.44157e+06 1.414
1.44194e+06 1.3197
1.44283e+06 1.1074
1.44328e+06 0.99236
1.44384e+06 0.84027
1.44402e+06 0.79713
1.44414e+06 0.77322
1.44423e+06 0.75953
1.44432e+06 0.75113
1.44438e+06 0.74942
1.44444e+06 0.75167
1.4445e+06 0.75864
1.44454e+06 0.76768
1.44459e+06 0.78066
1.44463e+06 0.79815
1.44468e+06 0.82078
1.44472e+06 0.84933
1.44477e+06 0.88463
1.4448e+06 0.91237
1.44483e+06 0.94382
1.44486e+06 0.97928
1.44489e+06 1.0191
1.44492e+06 1.0636
1.44495e+06 1.1131
1.44498e+06 1.1679
1.44501e+06 1.2284
1.44504e+06 1.2948
1.44507e+06 1.3676
1.4451e+06 1.4468
1.44513e+06 1.5328
1.44516e+06 1.6256
1.44519e+06 1.7254
1.44522e+06 1.832
1.44525e+06 1.9746
1.44529e+06 2.1268
1.44534e+06 2.3211
1.4454e+06 2.5958
1.44554e+06 3.3073
1.44561e+06 3.5809
1.44566e+06 3.8103
1.44571e+06 3.9753
1.44575e+06 4.1133
1.4458e+06 4.2286
1.44584e+06 4.3208
1.44589e+06 4.3899
1.44595e+06 4.4489
1.446e+06 4.4728
1.44602e+06 4.4775
1.44609e+06 4.4653
1.44617e+06 4.416
1.44626e+06 4.3313
1.44641e+06 4.1515
1.44671e+06 3.7671
1.44689e+06 3.5596
1.44707e+06 3.3775
1.44725e+06 3.2199
1.44743e+06 3.0837
1.44763e+06 2.9479
1.44784e+06 2.8325
1.44808e+06 2.7207
1.44832e+06 2.6262
1.44863e+06 2.5224
1.449e+06 2.4247
1.44938e+06 2.3413
1.44981e+06 2.2631
1.45034e+06 2.1887
1.4509e+06 2.1252
1.45155e+06 2.0698
1.45222e+06 2.028
1.45283e+06 2.0028
1.45346e+06 1.9909
1.45361e+06 1.9905
1.45413e+06 1.9987
1.45453e+06 2.0177
1.45487e+06 2.0468
1.45515e+06 2.0835
1.4554e+06 2.129
1.45562e+06 2.1828
1.45581e+06 2.2426
1.45597e+06 2.3049
1.45612e+06 2.3819
1.45625e+06 2.4566
1.45637e+06 2.5458
1.4565e+06 2.6528
1.45659e+06 2.7472
1.45669e+06 2.8562
1.45678e+06 2.9823
1.45687e+06 3.1284
1.45697e+06 3.2981
1.45706e+06 3.4954
1.45713e+06 3.6443
1.45719e+06 3.8087
1.45725e+06 3.9897
1.45731e+06 4.1886
1.45738e+06 4.4061
1.45744e+06 4.6426
1.45753e+06 5.0319
1.45763e+06 5.458
1.45783e+06 6.4146
1.45789e+06 6.6839
1.45796e+06 6.9207
1.45802e+06 7.1105
1.45807e+06 7.215
1.45811e+06 7.2832
1.45817e+06 7.3137
1.45817e+06 7.3137
1.45822e+06 7.2908
1.45827e+06 7.2286
1.45832e+06 7.1318
1.45838e+06 6.9544
1.45846e+06 6.6725
1.45856e+06 6.2456
1.45876e+06 5.3816
1.45885e+06 4.9952
1.45894e+06 4.6428
1.45904e+06 4.3273
1.45913e+06 4.0482
1.45923e+06 3.8029
1.45932e+06 3.588
1.45941e+06 3.3998
1.45951e+06 3.235
1.4596e+06 3.0903
1.4597e+06 2.9628
1.45979e+06 2.8503
1.45992e+06 2.7198
1.46004e+06 2.6078
1.4602e+06 2.4891
1.46035e+06 2.3892
1.46051e+06 2.3043
1.4607e+06 2.2179
1.46092e+06 2.1338
1.46117e+06 2.0541
1.46145e+06 1.9798
1.46179e+06 1.9047
1.46228e+06 1.8157
1.46314e+06 1.6696
1.46345e+06 1.6061
1.46366e+06 1.5543
1.4638e+06 1.5088
1.46393e+06 1.4604
1.46403e+06 1.4099
1.46411e+06 1.3596
1.46418e+06 1.3118
1.46423e+06 1.2652
1.46428e+06 1.2119
1.46433e+06 1.1577
1.46436e+06 1.1006
1.4644e+06 1.0411
1.46443e+06 0.97885
1.46446e+06 0.90891
1.46452e+06 0.78636
1.46453e+06 0.75645
1.46454e+06 0.73727
1.46455e+06 0.72729
1.46456e+06 0.72262
1.46456e+06 0.72247
1.46457e+06 0.72495
1.46457e+06 0.73139
1.46458e+06 0.74249
1.46458e+06 0.759
1.46459e+06 0.77538
1.46459e+06 0.80129
1.4646e+06 0.83136
1.4646e+06 0.85934
1.46461e+06 0.89457
1.46461e+06 0.93505
1.46462e+06 0.98099
1.46462e+06 1.0327
1.46463e+06 1.0904
1.46463e+06 1.1542
1.46463e+06 1.2239
1.46464e+06 1.3002
1.46464e+06 1.4111
1.46465e+06 1.5326
1.46466e+06 1.6638
1.46466e+06 1.8401
1.46467e+06 2.0856
1.4647e+06 2.8184
1.46471e+06 3.0844
1.46472e+06 3.2782
1.46472e+06 3.426
1.46473e+06 3.5539
1.46474e+06 3.66
1.46475e+06 3.7543
1.46476e+06 3.8147
1.46476e+06 3.8553
1.46477e+06 3.868
1.46478e+06 3.8567
1.46479e+06 3.8112
1.46481e+06 3.7195
1.46483e+06 3.5313
1.46486e+06 3.264
1.46489e+06 3.0925
1.46491e+06 2.9629
1.46493e+06 2.8366
1.46495e+06 2.7303
1.46498e+06 2.63
1.46501e+06 2.5373
1.46504e+06 2.4512
1.46508e+06 2.3719
1.46512e+06 2.2924
1.46517e+06 2.221
1.46523e+06 2.1557
1.4653e+06 2.0911
1.46539e+06 2.0306
1.46549e+06 1.9754
1.46562e+06 1.9191
1.46578e+06 1.8668
1.46601e+06 1.81
1.46634e+06 1.7455
1.46698e+06 1.6309
1.46722e+06 1.5781
1.46738e+06 1.5338
1.4675e+06 1.4926
1.46759e+06 1.4485
1.46767e+06 1.4033
1.46773e+06 1.3564
1.46784e+06 1.2653
1.46786e+06 1.2538
1.46787e+06 1.2517
1.46788e+06 1.2549
1.46789e+06 1.2638
1.4679e+06 1.2817
1.46791e+06 1.3066
1.46792e+06 1.3341
1.46793e+06 1.3692
1.46793e+06 1.4129
1.46794e+06 1.4658
1.46795e+06 1.5284
1.46796e+06 1.6007
1.46796e+06 1.6824
1.46797e+06 1.8046
1.46799e+06 1.9605
1.46801e+06 2.3254
1.46802e+06 2.4684
1.46804e+06 2.5777
1.46804e+06 2.6459
1.46805e+06 2.7105
1.46806e+06 2.7576
1.46807e+06 2.7788
1.46808e+06 2.7882
1.46809e+06 2.7793
1.4681e+06 2.7489
1.46813e+06 2.6656
1.46815e+06 2.5815
1.46816e+06 2.5398
1.46818e+06 2.5191
1.46819e+06 2.5139
1.4682e+06 2.5206
1.46821e+06 2.5458
1.46822e+06 2.5893
1.46823e+06 2.6449
1.46824e+06 2.7202
1.46825e+06 2.7913
1.46825e+06 2.8766
1.46826e+06 2.9773
1.46827e+06 3.0946
1.46828e+06 3.2292
1.46828e+06 3.3822
1.46829e+06 3.5532
1.4683e+06 3.7416
1.46831e+06 4.0173
1.46832e+06 4.3918
1.46834e+06 5.0881
1.46835e+06 5.3042
1.46835e+06 5.5169
1.46836e+06 5.7244
1.46837e+06 5.854
1.46838e+06 5.9466
1.46839e+06 6.0013
1.46839e+06 6.0118
1.4684e+06 5.9895
1.46841e+06 5.928
1.46841e+06 5.8309
1.46842e+06 5.678
1.46843e+06 5.462
1.46844e+06 5.1506
1.46847e+06 4.3567
1.46848e+06 4.0528
1.46849e+06 3.8319
1.4685e+06 3.6326
1.46851e+06 3.4551
1.46852e+06 3.2983
1.46853e+06 3.1607
1.46854e+06 3.0126
1.46855e+06 2.8868
1.46857e+06 2.78
1.46858e+06 2.6721
1.4686e+06 2.568
1.46861e+06 2.4823
1.46863e+06 2.4106
1.46865e+06 2.3293
1.46868e+06 2.2539
1.46871e+06 2.1922
1.46874e+06 2.1262
1.46878e+06 2.0655
1.46884e+06 2.005
1.4689e+06 1.9484
1.46898e+06 1.8971
1.46909e+06 1.8435
1.46923e+06 1.7894
1.46943e+06 1.729
1.47e+06 1.5804
1.47034e+06 1.4791
1.47041e+06 1.4689
1.47041e+06 1.4686
1.47045e+06 1.4722
1.47048e+06 1.4848
1.4705e+06 1.5026
1.47051e+06 1.5274
1.47053e+06 1.5576
1.47054e+06 1.5906
1.47055e+06 1.6339
1.47056e+06 1.6748
1.47057e+06 1.7244
1.47058e+06 1.7844
1.47059e+06 1.8563
1.4706e+06 1.9421
1.4706e+06 2.0433
1.47061e+06 2.1616
1.47062e+06 2.2979
1.47063e+06 2.4534
1.47064e+06 2.6279
1.47065e+06 2.8208
1.47066e+06 3.0764
1.47067e+06 3.3722
1.47069e+06 3.8602
1.47071e+06 4.5164
1.47073e+06 4.8973
1.47074e+06 5.2042
1.47075e+06 5.3997
1.47076e+06 5.6052
1.47077e+06 5.7382
1.47078e+06 5.8419
1.47079e+06 5.9154
1.4708e+06 5.9583
1.47081e+06 5.9708
1.47082e+06 5.9462
1.47083e+06 5.877
1.47084e+06 5.7454
1.47086e+06 5.5695
1.47087e+06 5.343
1.47093e+06 4.4715
1.47095e+06 4.1867
1.47096e+06 3.9308
1.47098e+06 3.7592
1.471e+06 3.5565
1.47102e+06 3.3814
1.47103e+06 3.2303
1.47105e+06 3.0998
1.47108e+06 2.9609
1.4711e+06 2.844
1.47112e+06 2.7448
1.47115e+06 2.6443
1.47119e+06 2.5472
1.47122e+06 2.4564
1.47126e+06 2.3736
1.47131e+06 2.306
1.47136e+06 2.2392
1.47142e+06 2.1703
1.4715e+06 2.1127
1.47159e+06 2.0529
1.47169e+06 2.0013
1.47184e+06 1.9493
1.47201e+06 1.9011
1.47224e+06 1.8556
1.47254e+06 1.8114
1.47296e+06 1.7667
1.47357e+06 1.7178
1.47515e+06 1.6133
1.47563e+06 1.5724
1.47598e+06 1.5341
1.47624e+06 1.4948
1.47643e+06 1.4555
1.47659e+06 1.4138
1.47671e+06 1.3726
1.47681e+06 1.331
1.47689e+06 1.288
1.47696e+06 1.2403
1.47702e+06 1.1953
1.47707e+06 1.1496
1.47711e+06 1.0991
1.47715e+06 1.0463
1.47719e+06 0.99365
1.47722e+06 0.93874
1.47725e+06 0.87743
1.47732e+06 0.74458
1.47733e+06 0.7155
1.47734e+06 0.70117
1.47735e+06 0.69047
1.47736e+06 0.68477
1.47737e+06 0.68428
1.47737e+06 0.68583
1.47738e+06 0.69131
1.47739e+06 0.70144
1.47739e+06 0.71257
1.4774e+06 0.72991
1.4774e+06 0.75244
1.47741e+06 0.77641
1.47741e+06 0.80506
1.47742e+06 0.83884
1.47742e+06 0.87805
1.47743e+06 0.92314
1.47743e+06 0.97421
1.47744e+06 1.032
1.47744e+06 1.0962
1.47745e+06 1.1674
1.47745e+06 1.2454
1.47746e+06 1.3304
1.47746e+06 1.4221
1.47747e+06 1.5545
1.47747e+06 1.6977
1.47748e+06 1.89
1.47749e+06 2.1355
1.47752e+06 2.8156
1.47753e+06 3.0857
1.47754e+06 3.2735
1.47754e+06 3.4339
1.47755e+06 3.5716
1.47756e+06 3.6642
1.47757e+06 3.7613
1.47757e+06 3.8135
1.47758e+06 3.8686
1.47759e+06 3.8914
1.4776e+06 3.8924
1.47761e+06 3.8786
1.47762e+06 3.843
1.47763e+06 3.7703
1.47765e+06 3.6286
1.47769e+06 3.2946
1.47771e+06 3.134
1.47773e+06 2.9942
1.47776e+06 2.8743
1.47778e+06 2.7582
1.47781e+06 2.6495
1.47784e+06 2.5499
1.47788e+06 2.4602
1.47792e+06 2.373
1.47797e+06 2.2922
1.47803e+06 2.2191
1.47809e+06 2.1531
1.47817e+06 2.089
1.47827e+06 2.0303
1.47838e+06 1.9783
1.47852e+06 1.9308
1.4787e+06 1.8852
1.47892e+06 1.8438
1.47922e+06 1.8037
1.47963e+06 1.7663
1.48019e+06 1.7303
1.48101e+06 1.6944
1.48231e+06 1.654
1.48523e+06 1.5785
1.48623e+06 1.5434
1.48687e+06 1.5112
1.48733e+06 1.4791
1.48765e+06 1.4465
1.48791e+06 1.4121
1.48811e+06 1.3762
1.48828e+06 1.3366
1.48843e+06 1.2913
1.48858e+06 1.2382
1.48873e+06 1.1818
1.48878e+06 1.1678
1.48881e+06 1.1638
1.48884e+06 1.167
1.48886e+06 1.1749
1.48889e+06 1.1892
1.48891e+06 1.2119
1.48892e+06 1.233
1.48894e+06 1.2597
1.48895e+06 1.293
1.48897e+06 1.3338
1.48898e+06 1.383
1.489e+06 1.4416
1.48901e+06 1.5101
1.48902e+06 1.589
1.48904e+06 1.6784
1.48906e+06 1.7907
1.48907e+06 1.9138
1.4891e+06 2.1502
1.48913e+06 2.4178
1.48915e+06 2.5485
1.48917e+06 2.6728
1.48919e+06 2.7529
1.4892e+06 2.818
1.48921e+06 2.8566
1.48923e+06 2.8947
1.48924e+06 2.9201
1.48926e+06 2.929
1.48928e+06 2.9193
1.4893e+06 2.8907
1.48933e+06 2.8334
1.48945e+06 2.5519
1.4895e+06 2.4454
1.48955e+06 2.355
1.48961e+06 2.2692
1.48967e+06 2.1908
1.48975e+06 2.1209
1.48983e+06 2.0547
1.48993e+06 1.9986
1.49005e+06 1.9428
1.49019e+06 1.8955
1.49037e+06 1.8483
1.49059e+06 1.807
1.49088e+06 1.7675
1.49126e+06 1.7311
1.49179e+06 1.6963
1.49261e+06 1.659
1.49438e+06 1.594
1.49492e+06 1.5648
1.49527e+06 1.5364
1.4955e+06 1.5083
1.49567e+06 1.4777
1.49579e+06 1.4458
1.49589e+06 1.4125
1.49597e+06 1.3746
1.49603e+06 1.3351
1.49609e+06 1.2919
1.49614e+06 1.2364
1.4962e+06 1.1836
1.49622e+06 1.1697
1.49623e+06 1.1665
1.49624e+06 1.1707
1.49625e+06 1.1791
1.49626e+06 1.1964
1.49627e+06 1.2158
1.49628e+06 1.2444
1.49629e+06 1.2836
1.4963e+06 1.3334
1.4963e+06 1.3947
1.49631e+06 1.4677
1.49632e+06 1.5524
1.49633e+06 1.6479
1.49634e+06 1.771
1.49636e+06 2
1.49638e+06 2.2299
1.49639e+06 2.3697
1.4964e+06 2.4763
1.49641e+06 2.5642
1.49642e+06 2.623
1.49643e+06 2.6717
1.49644e+06 2.6967
1.49644e+06 2.7075
1.49645e+06 2.7081
1.49646e+06 2.6983
1.49647e+06 2.6632
1.49649e+06 2.5881
1.49654e+06 2.3929
1.49657e+06 2.2985
1.49659e+06 2.2202
1.49662e+06 2.1496
1.49666e+06 2.0826
1.4967e+06 2.0259
1.49674e+06 1.97
1.4968e+06 1.9228
1.49687e+06 1.8761
1.49696e+06 1.8358
1.49708e+06 1.7977
1.49723e+06 1.7636
1.49744e+06 1.7324
1.49773e+06 1.7048
1.49817e+06 1.6792
1.49886e+06 1.6553
1.49988e+06 1.6335
1.49992e+06 1.6248
1.49994e+06 1.609
1.49996e+06 1.5908
1.49997e+06 1.5656
1.49999e+06 1.5169
1.50002e+06 1.453
1.50004e+06 1.4133
1.50006e+06 1.384
1.50008e+06 1.3647
1.5001e+06 1.3484
1.50015e+06 1.3334
1.50054e+06 1.2268
1.5006e+06 1.2167
1.50064e+06 1.2148
1.50126e+06 1.2521
1.5041e+06 1.4291
1.5065e+06 1.3529
1.51e+06 1.5323
1.51112e+06 1.4467
1.51175e+06 1.3991
1.51176e+06 1.399
1.5118e+06 1.4015
1.51185e+06 1.4139
1.51417e+06 2.2255
1.51424e+06 2.2396
1.51582e+06 2.3592
1.5164e+06 2.3989
1.51858e+06 2.1456
1.51925e+06 2.0664
1.5193e+06 2.0654
1.5204e+06 2.265
1.5228e+06 2.3316
1.52579e+06 2.8771
1.52605e+06 2.9253
1.5261e+06 2.9402
1.52623e+06 3.0057
1.52872e+06 4.3718
1.5289e+06 4.4764
1.52922e+06 4.8068
1.53016e+06 5.778
1.53023e+06 5.8237
1.53115e+06 5.9728
1.5312e+06 5.9672
1.53129e+06 5.9168
1.53229e+06 5.1522
1.5326e+06 4.8318
1.53396e+06 3.386
1.534e+06 3.347
1.53409e+06 3.2924
1.53536e+06 2.6401
1.5354e+06 2.6235
1.5355e+06 2.6076
1.53855e+06 2.3501
1.5386e+06 2.3394
1.53866e+06 2.3136
1.53957e+06 1.8395
1.53965e+06 1.8093
1.541e+06 1.4631
1.5412e+06 1.4137
1.54202e+06 1.2846
1.5421e+06 1.2749
1.54213e+06 1.2741
1.54251e+06 1.2911
1.54483e+06 1.403
1.54488e+06 1.4089
1.54494e+06 1.4221
1.54525e+06 1.545
1.54535e+06 1.5854
1.5454e+06 1.5994
1.54546e+06 1.6037
1.54776e+06 1.4941
1.54783e+06 1.4981
1.54964e+06 1.8014
1.5499e+06 1.848
1.55095e+06 2.1574
1.5527e+06 2.6764
1.55444e+06 3.1612
1.5545e+06 3.1696
1.55461e+06 3.1576
1.5559e+06 2.9242
1.5592e+06 2.7943
1.56145e+06 2.9005
1.5627e+06 3.0322
1.5632e+06 3.0907
1.5648e+06 3.6696
1.56683e+06 4.0923
1.5669e+06 4.0973
1.56702e+06 4.0671
1.56868e+06 3.5411
1.56878e+06 3.4924
1.57085e+06 2.2366
1.5709e+06 2.2179
1.57096e+06 2.2112
1.57266e+06 2.3278
1.57272e+06 2.3424
1.57298e+06 2.4665
1.57454e+06 3.2333
1.5746e+06 3.2516
1.57464e+06 3.2543
1.5772e+06 2.8881
1.57908e+06 3.0306
1.5797e+06 3.0823
1.58106e+06 3.3977
1.5811e+06 3.4021
1.58121e+06 3.3894
1.58591e+06 2.5235
1.5881e+06 2.1703
1.59036e+06 1.99
1.59037e+06 1.9899
1.59045e+06 1.9965
1.5928e+06 2.4705
1.59675e+06 3.7392
1.5968e+06 3.744
1.59687e+06 3.7268
1.59787e+06 3.2987
1.59795e+06 3.2839
1.59798e+06 3.2836
1.5995e+06 3.3223
1.601e+06 3.258
1.6033e+06 3.4898
1.6048e+06 3.7396
1.6071e+06 3.558
1.6093e+06 3.7087
1.60945e+06 3.6648
1.61166e+06 2.9087
1.61173e+06 2.8979
1.61175e+06 2.897
1.6134e+06 2.9625
1.6154e+06 3.2509
1.61755e+06 3.1012
1.61763e+06 3.0802
1.61796e+06 2.9263
1.61804e+06 2.9028
1.61972e+06 2.7131
1.6203e+06 2.6533
1.62211e+06 2.8582
1.62284e+06 2.9418
1.62605e+06 3.4395
1.62607e+06 3.4399
1.62614e+06 3.4278
1.62854e+06 2.3218
1.6286e+06 2.3059
1.62862e+06 2.3049
1.62868e+06 2.3135
1.63034e+06 2.703
1.6304e+06 2.7214
1.63055e+06 2.8001
1.63096e+06 3.031
1.631e+06 3.0472
1.63111e+06 3.0746
1.63235e+06 3.3001
1.6328e+06 3.3766
1.6342e+06 3.2217
1.63604e+06 3.011
1.63612e+06 2.9966
1.6384e+06 2.4238
1.6414e+06 2.1707
1.6424e+06 2.0904
1.6432e+06 2.1498
1.6443e+06 2.0038
1.64537e+06 1.8599
1.6454e+06 1.8581
1.64552e+06 1.8661
1.6476e+06 2.082
1.64766e+06 2.0904
1.64772e+06 2.1098
1.64778e+06 2.144
1.6492e+06 3.1065
1.6511e+06 4.1015
1.65157e+06 4.2969
1.65161e+06 4.3029
1.65172e+06 4.2856
1.65628e+06 3.1429
1.65646e+06 3.1254
1.659e+06 2.9434
1.66106e+06 2.9368
1.6612e+06 2.9399
1.6627e+06 3.2036
1.6645e+06 3.0498
1.6669e+06 3.1298
1.6694e+06 3.0779
1.6705e+06 2.8973
1.67158e+06 3.0322
1.67218e+06 3.1101
1.67265e+06 3.1206
1.6748e+06 3.1506
1.676e+06 3.0402
1.6772e+06 3.1984
1.6776e+06 3.2568
1.67855e+06 3.5998
1.6795e+06 3.9479
1.68134e+06 4.704
1.6814e+06 4.7141
1.68148e+06 4.6933
1.68228e+06 4.3174
1.68264e+06 4.0892
1.68449e+06 2.886
1.6847e+06 2.7569
1.68512e+06 2.5815
1.68635e+06 2.0918
1.6864e+06 2.0782
1.68644e+06 2.0754
1.68678e+06 2.1059
1.6904e+06 2.4601
1.6951e+06 2.1543
1.70433e+06 2.7076
1.7044e+06 2.7025
1.70447e+06 2.6797
1.70576e+06 2.0524
1.70582e+06 2.0315
1.70593e+06 2.0186
1.70851e+06 1.8086
1.7086e+06 1.8052
1.70878e+06 1.8232
1.71109e+06 2.1068
1.71426e+06 2.6253
1.7143e+06 2.6266
1.71439e+06 2.6101
1.71627e+06 2.128
1.71633e+06 2.1213
1.71637e+06 2.1213
1.71833e+06 2.2099
1.7184e+06 2.2177
1.71849e+06 2.2416
1.7191e+06 2.4439
1.721e+06 2.9155
1.7255e+06 3.5317
1.7269e+06 3.5527
1.7285e+06 3.7472
1.73082e+06 4.2907
1.7316e+06 4.4659
1.734e+06 4.1859
1.7348e+06 4.4059
1.7356e+06 4.6349
1.73954e+06 6.0044
1.7396e+06 6.0109
1.73968e+06 5.9839
1.74113e+06 5.1639
1.74446e+06 3.115
1.74454e+06 3.0842
1.74555e+06 2.9263
1.7459e+06 2.8764
1.7483e+06 3.0414
1.7539e+06 2.5578
1.75677e+06 2.7045
1.75709e+06 2.7254
1.75717e+06 2.7478
1.759e+06 3.4467
1.7614e+06 4.7056
1.76376e+06 5.3346
1.76378e+06 5.3356
1.76384e+06 5.3249
1.76571e+06 4.3877
1.76874e+06 2.9575
1.7689e+06 2.8882
1.76902e+06 2.8619
1.7704e+06 2.6365
1.7709e+06 2.5598
1.77215e+06 2.6934
1.77337e+06 2.8259
1.77344e+06 2.8185
1.77616e+06 2.0841
1.7762e+06 2.0762
1.77631e+06 2.0715
1.77877e+06 2.083
1.77888e+06 2.0961
1.78344e+06 2.8874
1.7835e+06 2.8899
1.78358e+06 2.8754
1.78695e+06 1.9483
1.787e+06 1.9413
1.78707e+06 1.9481
1.7899e+06 2.5997
1.79256e+06 3.426
1.7926e+06 3.4296
1.79268e+06 3.414
1.79568e+06 2.3039
1.79575e+06 2.2863
1.79736e+06 2.0607
1.7974e+06 2.0594
1.79749e+06 2.0682
1.80267e+06 2.9164
1.80302e+06 3.006
1.8049e+06 3.504
1.80785e+06 4.4229
1.80788e+06 4.4248
1.80793e+06 4.4144
1.80807e+06 4.3271
1.80948e+06 3.372
1.8097e+06 3.2239
1.81038e+06 2.9255
1.81144e+06 2.4613
1.81153e+06 2.4338
1.81315e+06 2.2357
1.8137e+06 2.1732
1.81488e+06 2.2805
1.81605e+06 2.393
1.81612e+06 2.4088
